variable_name,#,Temp,Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File,Temp
2019-10-14 21:35:00,1281,66.366,,,,,,19.09222222222222
2019-10-14 21:40:00,1282,66.366,,,,,,19.09222222222222
2019-10-14 21:45:00,1283,66.366,,,,,,19.09222222222222
2019-10-14 21:50:00,1284,66.53699999999999,,,,,,19.187222222222218
2019-10-14 21:55:00,1285,66.53699999999999,,,,,,19.187222222222218
2019-10-14 22:00:00,1286,66.366,,,,,,19.09222222222222
2019-10-14 22:05:00,1287,66.366,,,,,,19.09222222222222
2019-10-14 22:10:00,1288,66.193,,,,,,18.99611111111111
2019-10-14 22:15:00,1289,66.02199999999999,,,,,,18.901111111111106
2019-10-14 22:20:00,1290,65.851,,,,,,18.80611111111111
2019-10-14 22:25:00,1291,65.68,,,,,,18.711111111111116
2019-10-14 22:30:00,1292,65.68,,,,,,18.711111111111116
2019-10-14 22:35:00,1293,65.68,,,,,,18.711111111111116
2019-10-14 22:40:00,1294,65.509,,,,,,18.616111111111113
2019-10-14 22:45:00,1295,65.509,,,,,,18.616111111111113
2019-10-14 22:50:00,1296,65.509,,,,,,18.616111111111113
2019-10-14 22:55:00,1297,65.33800000000001,,,,,,18.521111111111118
2019-10-14 23:00:00,1298,65.33800000000001,,,,,,18.521111111111118
2019-10-14 23:05:00,1299,65.33800000000001,,,,,,18.521111111111118
2019-10-14 23:10:00,1300,65.33800000000001,,,,,,18.521111111111118
2019-10-14 23:15:00,1301,65.167,,,,,,18.426111111111112
2019-10-14 23:20:00,1302,65.167,,,,,,18.426111111111112
2019-10-14 23:25:00,1303,65.167,,,,,,18.426111111111112
2019-10-14 23:30:00,1304,64.99600000000001,,,,,,18.331111111111117
2019-10-14 23:35:00,1305,64.99600000000001,,,,,,18.331111111111117
2019-10-14 23:40:00,1306,64.99600000000001,,,,,,18.331111111111117
2019-10-14 23:45:00,1307,64.99600000000001,,,,,,18.331111111111117
2019-10-14 23:50:00,1308,64.99600000000001,,,,,,18.331111111111117
2019-10-14 23:55:00,1309,64.99600000000001,,,,,,18.331111111111117
2019-10-15 00:00:00,1310,64.825,,,,,,18.23611111111111
2019-10-15 00:05:00,1311,64.825,,,,,,18.23611111111111
2019-10-15 00:10:00,1312,64.825,,,,,,18.23611111111111
2019-10-15 00:15:00,1313,64.825,,,,,,18.23611111111111
2019-10-15 00:20:00,1314,64.825,,,,,,18.23611111111111
2019-10-15 00:25:00,1315,64.825,,,,,,18.23611111111111
2019-10-15 00:30:00,1316,64.825,,,,,,18.23611111111111
2019-10-15 00:35:00,1317,64.825,,,,,,18.23611111111111
2019-10-15 00:40:00,1318,64.652,,,,,,18.14
2019-10-15 00:45:00,1319,64.652,,,,,,18.14
2019-10-15 00:50:00,1320,64.652,,,,,,18.14
2019-10-15 00:55:00,1321,64.652,,,,,,18.14
2019-10-15 01:00:00,1322,64.652,,,,,,18.14
2019-10-15 01:05:00,1323,64.652,,,,,,18.14
2019-10-15 01:10:00,1324,64.652,,,,,,18.14
2019-10-15 01:15:00,1325,64.48100000000001,,,,,,18.045
2019-10-15 01:20:00,1326,64.48100000000001,,,,,,18.045
2019-10-15 01:25:00,1327,64.48100000000001,,,,,,18.045
2019-10-15 01:30:00,1328,64.48100000000001,,,,,,18.045
2019-10-15 01:35:00,1329,64.48100000000001,,,,,,18.045
2019-10-15 01:40:00,1330,64.48100000000001,,,,,,18.045
2019-10-15 01:45:00,1331,64.48100000000001,,,,,,18.045
2019-10-15 01:50:00,1332,64.48100000000001,,,,,,18.045
2019-10-15 01:55:00,1333,64.48100000000001,,,,,,18.045
2019-10-15 02:00:00,1334,64.48100000000001,,,,,,18.045
2019-10-15 02:05:00,1335,64.31,,,,,,17.950000000000003
2019-10-15 02:10:00,1336,64.31,,,,,,17.950000000000003
2019-10-15 02:15:00,1337,64.31,,,,,,17.950000000000003
2019-10-15 02:20:00,1338,64.31,,,,,,17.950000000000003
2019-10-15 02:25:00,1339,64.31,,,,,,17.950000000000003
2019-10-15 02:30:00,1340,64.31,,,,,,17.950000000000003
2019-10-15 02:35:00,1341,64.31,,,,,,17.950000000000003
2019-10-15 02:40:00,1342,64.31,,,,,,17.950000000000003
2019-10-15 02:45:00,1343,64.31,,,,,,17.950000000000003
2019-10-15 02:50:00,1344,64.31,,,,,,17.950000000000003
2019-10-15 02:55:00,1345,64.31,,,,,,17.950000000000003
2019-10-15 03:00:00,1346,64.31,,,,,,17.950000000000003
2019-10-15 03:05:00,1347,64.31,,,,,,17.950000000000003
2019-10-15 03:10:00,1348,64.139,,,,,,17.855
2019-10-15 03:15:00,1349,64.139,,,,,,17.855
2019-10-15 03:20:00,1350,64.139,,,,,,17.855
2019-10-15 03:25:00,1351,64.139,,,,,,17.855
2019-10-15 03:30:00,1352,64.139,,,,,,17.855
2019-10-15 03:35:00,1353,64.139,,,,,,17.855
2019-10-15 03:40:00,1354,64.139,,,,,,17.855
2019-10-15 03:45:00,1355,64.139,,,,,,17.855
2019-10-15 03:50:00,1356,64.139,,,,,,17.855
2019-10-15 03:55:00,1357,64.139,,,,,,17.855
2019-10-15 04:00:00,1358,64.139,,,,,,17.855
2019-10-15 04:05:00,1359,64.139,,,,,,17.855
2019-10-15 04:10:00,1360,64.139,,,,,,17.855
2019-10-15 04:15:00,1361,64.139,,,,,,17.855
2019-10-15 04:20:00,1362,64.139,,,,,,17.855
2019-10-15 04:25:00,1363,63.968,,,,,,17.760000000000005
2019-10-15 04:30:00,1364,63.968,,,,,,17.760000000000005
2019-10-15 04:35:00,1365,63.968,,,,,,17.760000000000005
2019-10-15 04:40:00,1366,63.968,,,,,,17.760000000000005
2019-10-15 04:45:00,1367,63.968,,,,,,17.760000000000005
2019-10-15 04:50:00,1368,63.968,,,,,,17.760000000000005
2019-10-15 04:55:00,1369,63.968,,,,,,17.760000000000005
2019-10-15 05:00:00,1370,63.968,,,,,,17.760000000000005
2019-10-15 05:05:00,1371,63.968,,,,,,17.760000000000005
2019-10-15 05:10:00,1372,63.968,,,,,,17.760000000000005
2019-10-15 05:15:00,1373,63.968,,,,,,17.760000000000005
2019-10-15 05:20:00,1374,63.968,,,,,,17.760000000000005
2019-10-15 05:25:00,1375,63.968,,,,,,17.760000000000005
2019-10-15 05:30:00,1376,63.968,,,,,,17.760000000000005
2019-10-15 05:35:00,1377,63.968,,,,,,17.760000000000005
2019-10-15 05:40:00,1378,63.797,,,,,,17.665
2019-10-15 05:45:00,1379,63.797,,,,,,17.665
2019-10-15 05:50:00,1380,63.797,,,,,,17.665
2019-10-15 05:55:00,1381,63.797,,,,,,17.665
2019-10-15 06:00:00,1382,63.797,,,,,,17.665
2019-10-15 06:05:00,1383,63.797,,,,,,17.665
2019-10-15 06:10:00,1384,63.968,,,,,,17.760000000000005
2019-10-15 06:15:00,1385,64.48100000000001,,,,,,18.045
2019-10-15 06:20:00,1386,64.99600000000001,,,,,,18.331111111111117
2019-10-15 06:25:00,1387,65.509,,,,,,18.616111111111113
2019-10-15 06:30:00,1388,66.02199999999999,,,,,,18.901111111111106
2019-10-15 06:35:00,1389,66.708,,,,,,19.28222222222222
2019-10-15 06:40:00,1390,67.05,,,,,,19.47222222222222
2019-10-15 06:45:00,1391,67.392,,,,,,19.66222222222222
2019-10-15 06:50:00,1392,67.564,,,,,,19.757777777777775
2019-10-15 06:55:00,1393,67.564,,,,,,19.757777777777775
2019-10-15 07:00:00,1394,67.564,,,,,,19.757777777777775
2019-10-15 07:05:00,1395,67.564,,,,,,19.757777777777775
2019-10-15 07:10:00,1396,67.392,,,,,,19.66222222222222
2019-10-15 07:15:00,1397,67.221,,,,,,19.567222222222224
2019-10-15 07:20:00,1398,67.221,,,,,,19.567222222222224
2019-10-15 07:25:00,1399,67.05,,,,,,19.47222222222222
2019-10-15 07:30:00,1400,66.87899999999999,,,,,,19.377222222222215
2019-10-15 07:35:00,1401,66.87899999999999,,,,,,19.377222222222215
2019-10-15 07:40:00,1402,66.708,,,,,,19.28222222222222
2019-10-15 07:45:00,1403,66.53699999999999,,,,,,19.187222222222218
2019-10-15 07:50:00,1404,66.366,,,,,,19.09222222222222
2019-10-15 07:55:00,1405,66.366,,,,,,19.09222222222222
2019-10-15 08:00:00,1406,66.193,,,,,,18.99611111111111
2019-10-15 08:05:00,1407,66.02199999999999,,,,,,18.901111111111106
2019-10-15 08:10:00,1408,66.02199999999999,,,,,,18.901111111111106
2019-10-15 08:15:00,1409,66.02199999999999,,,,,,18.901111111111106
2019-10-15 08:20:00,1410,65.851,,,,,,18.80611111111111
2019-10-15 08:25:00,1411,65.851,,,,,,18.80611111111111
2019-10-15 08:30:00,1412,65.851,,,,,,18.80611111111111
2019-10-15 08:35:00,1413,65.68,,,,,,18.711111111111116
2019-10-15 08:40:00,1414,65.68,,,,,,18.711111111111116
2019-10-15 08:45:00,1415,65.68,,,,,,18.711111111111116
2019-10-15 08:50:00,1416,65.509,,,,,,18.616111111111113
2019-10-15 08:55:00,1417,65.509,,,,,,18.616111111111113
2019-10-15 09:00:00,1418,65.509,,,,,,18.616111111111113
2019-10-15 09:05:00,1419,65.509,,,,,,18.616111111111113
2019-10-15 09:10:00,1420,65.509,,,,,,18.616111111111113
2019-10-15 09:15:00,1421,65.509,,,,,,18.616111111111113
2019-10-15 09:20:00,1422,65.509,,,,,,18.616111111111113
2019-10-15 09:25:00,1423,65.509,,,,,,18.616111111111113
2019-10-15 09:30:00,1424,65.509,,,,,,18.616111111111113
2019-10-15 09:35:00,1425,65.509,,,,,,18.616111111111113
2019-10-15 09:40:00,1426,65.509,,,,,,18.616111111111113
2019-10-15 09:45:00,1427,65.509,,,,,,18.616111111111113
2019-10-15 09:50:00,1428,65.509,,,,,,18.616111111111113
2019-10-15 09:55:00,1429,65.33800000000001,,,,,,18.521111111111118
2019-10-15 10:00:00,1430,65.33800000000001,,,,,,18.521111111111118
2019-10-15 10:05:00,1431,65.33800000000001,,,,,,18.521111111111118
2019-10-15 10:10:00,1432,65.167,,,,,,18.426111111111112
2019-10-15 10:15:00,1433,65.167,,,,,,18.426111111111112
2019-10-15 10:20:00,1434,65.167,,,,,,18.426111111111112
2019-10-15 10:25:00,1435,65.167,,,,,,18.426111111111112
2019-10-15 10:30:00,1436,64.99600000000001,,,,,,18.331111111111117
2019-10-15 10:35:00,1437,64.99600000000001,,,,,,18.331111111111117
2019-10-15 10:40:00,1438,64.99600000000001,,,,,,18.331111111111117
2019-10-15 10:45:00,1439,64.99600000000001,,,,,,18.331111111111117
2019-10-15 10:50:00,1440,64.99600000000001,,,,,,18.331111111111117
2019-10-15 10:55:00,1441,64.99600000000001,,,,,,18.331111111111117
2019-10-15 11:00:00,1442,64.99600000000001,,,,,,18.331111111111117
2019-10-15 11:05:00,1443,64.825,,,,,,18.23611111111111
2019-10-15 11:10:00,1444,64.825,,,,,,18.23611111111111
2019-10-15 11:15:00,1445,64.825,,,,,,18.23611111111111
2019-10-15 11:20:00,1446,64.825,,,,,,18.23611111111111
2019-10-15 11:25:00,1447,64.825,,,,,,18.23611111111111
2019-10-15 11:30:00,1448,64.825,,,,,,18.23611111111111
2019-10-15 11:35:00,1449,64.652,,,,,,18.14
2019-10-15 11:40:00,1450,64.652,,,,,,18.14
2019-10-15 11:45:00,1451,64.652,,,,,,18.14
2019-10-15 11:50:00,1452,64.652,,,,,,18.14
2019-10-15 11:55:00,1453,64.652,,,,,,18.14
2019-10-15 12:00:00,1454,64.652,,,,,,18.14
2019-10-15 12:05:00,1455,64.652,,,,,,18.14
2019-10-15 12:10:00,1456,64.652,,,,,,18.14
2019-10-15 12:15:00,1457,64.652,,,,,,18.14
2019-10-15 12:20:00,1458,64.652,,,,,,18.14
2019-10-15 12:25:00,1459,64.652,,,,,,18.14
2019-10-15 12:30:00,1460,64.652,,,,,,18.14
2019-10-15 12:35:00,1461,64.48100000000001,,,,,,18.045
2019-10-15 12:40:00,1462,64.48100000000001,,,,,,18.045
2019-10-15 12:45:00,1463,64.48100000000001,,,,,,18.045
2019-10-15 12:50:00,1464,64.48100000000001,,,,,,18.045
2019-10-15 12:55:00,1465,64.48100000000001,,,,,,18.045
2019-10-15 13:00:00,1466,64.48100000000001,,,,,,18.045
2019-10-15 13:05:00,1467,64.48100000000001,,,,,,18.045
2019-10-15 13:10:00,1468,64.48100000000001,,,,,,18.045
2019-10-15 13:15:00,1469,64.48100000000001,,,,,,18.045
2019-10-15 13:20:00,1470,64.48100000000001,,,,,,18.045
2019-10-15 13:25:00,1471,64.48100000000001,,,,,,18.045
2019-10-15 13:30:00,1472,64.48100000000001,,,,,,18.045
2019-10-15 13:35:00,1473,64.48100000000001,,,,,,18.045
2019-10-15 13:40:00,1474,64.48100000000001,,,,,,18.045
2019-10-15 13:45:00,1475,64.48100000000001,,,,,,18.045
2019-10-15 13:50:00,1476,64.48100000000001,,,,,,18.045
2019-10-15 13:55:00,1477,64.48100000000001,,,,,,18.045
2019-10-15 14:00:00,1478,64.48100000000001,,,,,,18.045
2019-10-15 14:05:00,1479,64.48100000000001,,,,,,18.045
2019-10-15 14:10:00,1480,64.48100000000001,,,,,,18.045
2019-10-15 14:15:00,1481,64.48100000000001,,,,,,18.045
2019-10-15 14:20:00,1482,64.31,,,,,,17.950000000000003
2019-10-15 14:25:00,1483,64.48100000000001,,,,,,18.045
2019-10-15 14:30:00,1484,64.48100000000001,,,,,,18.045
2019-10-15 14:35:00,1485,64.48100000000001,,,,,,18.045
2019-10-15 14:40:00,1486,64.48100000000001,,,,,,18.045
2019-10-15 14:45:00,1487,64.48100000000001,,,,,,18.045
2019-10-15 14:50:00,1488,64.48100000000001,,,,,,18.045
2019-10-15 14:55:00,1489,64.31,,,,,,17.950000000000003
2019-10-15 15:00:00,1490,64.31,,,,,,17.950000000000003
2019-10-15 15:05:00,1491,64.31,,,,,,17.950000000000003
2019-10-15 15:10:00,1492,64.31,,,,,,17.950000000000003
2019-10-15 15:15:00,1493,64.31,,,,,,17.950000000000003
2019-10-15 15:20:00,1494,64.31,,,,,,17.950000000000003
2019-10-15 15:25:00,1495,64.31,,,,,,17.950000000000003
2019-10-15 15:30:00,1496,64.31,,,,,,17.950000000000003
2019-10-15 15:35:00,1497,64.139,,,,,,17.855
2019-10-15 15:40:00,1498,64.139,,,,,,17.855
2019-10-15 15:45:00,1499,64.139,,,,,,17.855
2019-10-15 15:50:00,1500,64.139,,,,,,17.855
2019-10-15 15:55:00,1501,64.139,,,,,,17.855
2019-10-15 16:00:00,1502,64.139,,,,,,17.855
2019-10-15 16:05:00,1503,64.139,,,,,,17.855
2019-10-15 16:10:00,1504,64.139,,,,,,17.855
2019-10-15 16:15:00,1505,64.139,,,,,,17.855
2019-10-15 16:20:00,1506,63.968,,,,,,17.760000000000005
2019-10-15 16:25:00,1507,64.139,,,,,,17.855
2019-10-15 16:30:00,1508,64.652,,,,,,18.14
2019-10-15 16:35:00,1509,65.167,,,,,,18.426111111111112
2019-10-15 16:40:00,1510,65.68,,,,,,18.711111111111116
2019-10-15 16:45:00,1511,66.02199999999999,,,,,,18.901111111111106
2019-10-15 16:50:00,1512,66.193,,,,,,18.99611111111111
2019-10-15 16:55:00,1513,66.366,,,,,,19.09222222222222
2019-10-15 17:00:00,1514,66.366,,,,,,19.09222222222222
2019-10-15 17:05:00,1515,66.193,,,,,,18.99611111111111
2019-10-15 17:10:00,1516,66.193,,,,,,18.99611111111111
2019-10-15 17:15:00,1517,66.193,,,,,,18.99611111111111
2019-10-15 17:20:00,1518,66.02199999999999,,,,,,18.901111111111106
2019-10-15 17:25:00,1519,65.851,,,,,,18.80611111111111
2019-10-15 17:30:00,1520,65.851,,,,,,18.80611111111111
2019-10-15 17:35:00,1521,65.68,,,,,,18.711111111111116
2019-10-15 17:40:00,1522,65.851,,,,,,18.80611111111111
2019-10-15 17:45:00,1523,66.02199999999999,,,,,,18.901111111111106
2019-10-15 17:50:00,1524,66.02199999999999,,,,,,18.901111111111106
2019-10-15 17:55:00,1525,66.02199999999999,,,,,,18.901111111111106
2019-10-15 18:00:00,1526,66.02199999999999,,,,,,18.901111111111106
2019-10-15 18:05:00,1527,65.851,,,,,,18.80611111111111
2019-10-15 18:10:00,1528,65.851,,,,,,18.80611111111111
2019-10-15 18:15:00,1529,65.851,,,,,,18.80611111111111
2019-10-15 18:20:00,1530,65.68,,,,,,18.711111111111116
2019-10-15 18:25:00,1531,65.68,,,,,,18.711111111111116
2019-10-15 18:30:00,1532,65.509,,,,,,18.616111111111113
2019-10-15 18:35:00,1533,65.509,,,,,,18.616111111111113
2019-10-15 18:40:00,1534,65.509,,,,,,18.616111111111113
2019-10-15 18:45:00,1535,65.68,,,,,,18.711111111111116
2019-10-15 18:50:00,1536,65.68,,,,,,18.711111111111116
2019-10-15 18:55:00,1537,65.851,,,,,,18.80611111111111
2019-10-15 19:00:00,1538,65.68,,,,,,18.711111111111116
2019-10-15 19:05:00,1539,65.68,,,,,,18.711111111111116
2019-10-15 19:10:00,1540,65.68,,,,,,18.711111111111116
2019-10-15 19:15:00,1541,65.68,,,,,,18.711111111111116
2019-10-15 19:20:00,1542,65.509,,,,,,18.616111111111113
2019-10-15 19:25:00,1543,65.509,,,,,,18.616111111111113
2019-10-15 19:30:00,1544,65.33800000000001,,,,,,18.521111111111118
2019-10-15 19:35:00,1545,65.33800000000001,,,,,,18.521111111111118
2019-10-15 19:40:00,1546,65.167,,,,,,18.426111111111112
2019-10-15 19:45:00,1547,65.167,,,,,,18.426111111111112
2019-10-15 19:50:00,1548,65.167,,,,,,18.426111111111112
2019-10-15 19:55:00,1549,64.99600000000001,,,,,,18.331111111111117
2019-10-15 20:00:00,1550,64.99600000000001,,,,,,18.331111111111117
2019-10-15 20:05:00,1551,65.167,,,,,,18.426111111111112
2019-10-15 20:10:00,1552,65.68,,,,,,18.711111111111116
2019-10-15 20:15:00,1553,66.02199999999999,,,,,,18.901111111111106
2019-10-15 20:20:00,1554,66.366,,,,,,19.09222222222222
2019-10-15 20:25:00,1555,66.708,,,,,,19.28222222222222
2019-10-15 20:30:00,1556,67.05,,,,,,19.47222222222222
2019-10-15 20:35:00,1557,67.05,,,,,,19.47222222222222
2019-10-15 20:40:00,1558,67.05,,,,,,19.47222222222222
2019-10-15 20:45:00,1559,67.05,,,,,,19.47222222222222
2019-10-15 20:50:00,1560,66.87899999999999,,,,,,19.377222222222215
2019-10-15 20:55:00,1561,66.87899999999999,,,,,,19.377222222222215
2019-10-15 21:00:00,1562,66.708,,,,,,19.28222222222222
2019-10-15 21:05:00,1563,66.708,,,,,,19.28222222222222
2019-10-15 21:10:00,1564,66.53699999999999,,,,,,19.187222222222218
2019-10-15 21:15:00,1565,66.53699999999999,,,,,,19.187222222222218
2019-10-15 21:20:00,1566,66.366,,,,,,19.09222222222222
2019-10-15 21:25:00,1567,66.193,,,,,,18.99611111111111
2019-10-15 21:30:00,1568,66.193,,,,,,18.99611111111111
2019-10-15 21:35:00,1569,66.02199999999999,,,,,,18.901111111111106
2019-10-15 21:40:00,1570,66.02199999999999,,,,,,18.901111111111106
2019-10-15 21:45:00,1571,66.02199999999999,,,,,,18.901111111111106
2019-10-15 21:50:00,1572,65.851,,,,,,18.80611111111111
2019-10-15 21:55:00,1573,65.851,,,,,,18.80611111111111
2019-10-15 22:00:00,1574,65.851,,,,,,18.80611111111111
2019-10-15 22:05:00,1575,65.851,,,,,,18.80611111111111
2019-10-15 22:10:00,1576,65.68,,,,,,18.711111111111116
2019-10-15 22:15:00,1577,65.68,,,,,,18.711111111111116
2019-10-15 22:20:00,1578,65.68,,,,,,18.711111111111116
2019-10-15 22:25:00,1579,65.509,,,,,,18.616111111111113
2019-10-15 22:30:00,1580,65.509,,,,,,18.616111111111113
2019-10-15 22:35:00,1581,65.509,,,,,,18.616111111111113
2019-10-15 22:40:00,1582,65.509,,,,,,18.616111111111113
2019-10-15 22:45:00,1583,65.33800000000001,,,,,,18.521111111111118
2019-10-15 22:50:00,1584,65.33800000000001,,,,,,18.521111111111118
2019-10-15 22:55:00,1585,65.33800000000001,,,,,,18.521111111111118
2019-10-15 23:00:00,1586,65.33800000000001,,,,,,18.521111111111118
2019-10-15 23:05:00,1587,65.167,,,,,,18.426111111111112
2019-10-15 23:10:00,1588,65.167,,,,,,18.426111111111112
2019-10-15 23:15:00,1589,65.167,,,,,,18.426111111111112
2019-10-15 23:20:00,1590,65.167,,,,,,18.426111111111112
2019-10-15 23:25:00,1591,64.99600000000001,,,,,,18.331111111111117
2019-10-15 23:30:00,1592,64.99600000000001,,,,,,18.331111111111117
2019-10-15 23:35:00,1593,64.99600000000001,,,,,,18.331111111111117
2019-10-15 23:40:00,1594,64.99600000000001,,,,,,18.331111111111117
2019-10-15 23:45:00,1595,64.99600000000001,,,,,,18.331111111111117
2019-10-15 23:50:00,1596,64.825,,,,,,18.23611111111111
2019-10-15 23:55:00,1597,64.825,,,,,,18.23611111111111
2019-10-16 00:00:00,1598,64.825,,,,,,18.23611111111111
2019-10-16 00:05:00,1599,64.825,,,,,,18.23611111111111
2019-10-16 00:10:00,1600,64.825,,,,,,18.23611111111111
2019-10-16 00:15:00,1601,64.825,,,,,,18.23611111111111
2019-10-16 00:20:00,1602,64.652,,,,,,18.14
2019-10-16 00:25:00,1603,64.652,,,,,,18.14
2019-10-16 00:30:00,1604,64.652,,,,,,18.14
2019-10-16 00:35:00,1605,64.652,,,,,,18.14
2019-10-16 00:40:00,1606,64.652,,,,,,18.14
2019-10-16 00:45:00,1607,64.48100000000001,,,,,,18.045
2019-10-16 00:50:00,1608,64.48100000000001,,,,,,18.045
2019-10-16 00:55:00,1609,64.48100000000001,,,,,,18.045
2019-10-16 01:00:00,1610,64.48100000000001,,,,,,18.045
2019-10-16 01:05:00,1611,64.48100000000001,,,,,,18.045
2019-10-16 01:10:00,1612,64.48100000000001,,,,,,18.045
2019-10-16 01:15:00,1613,64.48100000000001,,,,,,18.045
2019-10-16 01:20:00,1614,64.48100000000001,,,,,,18.045
2019-10-16 01:25:00,1615,64.31,,,,,,17.950000000000003
2019-10-16 01:30:00,1616,64.31,,,,,,17.950000000000003
2019-10-16 01:35:00,1617,64.31,,,,,,17.950000000000003
2019-10-16 01:40:00,1618,64.31,,,,,,17.950000000000003
2019-10-16 01:45:00,1619,64.31,,,,,,17.950000000000003
2019-10-16 01:50:00,1620,64.31,,,,,,17.950000000000003
2019-10-16 01:55:00,1621,64.139,,,,,,17.855
2019-10-16 02:00:00,1622,64.139,,,,,,17.855
2019-10-16 02:05:00,1623,64.139,,,,,,17.855
2019-10-16 02:10:00,1624,64.139,,,,,,17.855
2019-10-16 02:15:00,1625,64.139,,,,,,17.855
2019-10-16 02:20:00,1626,64.139,,,,,,17.855
2019-10-16 02:25:00,1627,64.139,,,,,,17.855
2019-10-16 02:30:00,1628,63.968,,,,,,17.760000000000005
2019-10-16 02:35:00,1629,63.968,,,,,,17.760000000000005
2019-10-16 02:40:00,1630,63.968,,,,,,17.760000000000005
2019-10-16 02:45:00,1631,63.968,,,,,,17.760000000000005
2019-10-16 02:50:00,1632,63.968,,,,,,17.760000000000005
2019-10-16 02:55:00,1633,63.968,,,,,,17.760000000000005
2019-10-16 03:00:00,1634,63.968,,,,,,17.760000000000005
2019-10-16 03:05:00,1635,63.968,,,,,,17.760000000000005
2019-10-16 03:10:00,1636,63.797,,,,,,17.665
2019-10-16 03:15:00,1637,63.797,,,,,,17.665
2019-10-16 03:20:00,1638,63.797,,,,,,17.665
2019-10-16 03:25:00,1639,63.797,,,,,,17.665
2019-10-16 03:30:00,1640,63.797,,,,,,17.665
2019-10-16 03:35:00,1641,63.797,,,,,,17.665
2019-10-16 03:40:00,1642,63.797,,,,,,17.665
2019-10-16 03:45:00,1643,63.797,,,,,,17.665
2019-10-16 03:50:00,1644,63.797,,,,,,17.665
2019-10-16 03:55:00,1645,63.797,,,,,,17.665
2019-10-16 04:00:00,1646,63.797,,,,,,17.665
2019-10-16 04:05:00,1647,63.797,,,,,,17.665
2019-10-16 04:10:00,1648,63.797,,,,,,17.665
2019-10-16 04:15:00,1649,63.797,,,,,,17.665
2019-10-16 04:20:00,1650,63.626000000000005,,,,,,17.570000000000004
2019-10-16 04:25:00,1651,63.626000000000005,,,,,,17.570000000000004
2019-10-16 04:30:00,1652,63.626000000000005,,,,,,17.570000000000004
2019-10-16 04:35:00,1653,63.626000000000005,,,,,,17.570000000000004
2019-10-16 04:40:00,1654,63.626000000000005,,,,,,17.570000000000004
2019-10-16 04:45:00,1655,63.626000000000005,,,,,,17.570000000000004
2019-10-16 04:50:00,1656,63.626000000000005,,,,,,17.570000000000004
2019-10-16 04:55:00,1657,63.626000000000005,,,,,,17.570000000000004
2019-10-16 05:00:00,1658,63.626000000000005,,,,,,17.570000000000004
2019-10-16 05:05:00,1659,63.626000000000005,,,,,,17.570000000000004
2019-10-16 05:10:00,1660,63.626000000000005,,,,,,17.570000000000004
2019-10-16 05:15:00,1661,63.626000000000005,,,,,,17.570000000000004
2019-10-16 05:20:00,1662,63.626000000000005,,,,,,17.570000000000004
2019-10-16 05:25:00,1663,63.455,,,,,,17.474999999999998
2019-10-16 05:30:00,1664,63.455,,,,,,17.474999999999998
2019-10-16 05:35:00,1665,63.455,,,,,,17.474999999999998
2019-10-16 05:40:00,1666,63.455,,,,,,17.474999999999998
2019-10-16 05:45:00,1667,63.455,,,,,,17.474999999999998
2019-10-16 05:50:00,1668,63.455,,,,,,17.474999999999998
2019-10-16 05:55:00,1669,63.455,,,,,,17.474999999999998
2019-10-16 06:00:00,1670,63.455,,,,,,17.474999999999998
2019-10-16 06:05:00,1671,63.455,,,,,,17.474999999999998
2019-10-16 06:10:00,1672,63.626000000000005,,,,,,17.570000000000004
2019-10-16 06:15:00,1673,64.139,,,,,,17.855
2019-10-16 06:20:00,1674,64.652,,,,,,18.14
2019-10-16 06:25:00,1675,65.33800000000001,,,,,,18.521111111111118
2019-10-16 06:30:00,1676,65.851,,,,,,18.80611111111111
2019-10-16 06:35:00,1677,66.366,,,,,,19.09222222222222
2019-10-16 06:40:00,1678,66.87899999999999,,,,,,19.377222222222215
2019-10-16 06:45:00,1679,67.221,,,,,,19.567222222222224
2019-10-16 06:50:00,1680,67.564,,,,,,19.757777777777775
2019-10-16 06:55:00,1681,67.735,,,,,,19.852777777777778
2019-10-16 07:00:00,1682,68.077,,,,,,20.042777777777776
2019-10-16 07:05:00,1683,68.248,,,,,,20.137777777777778
2019-10-16 07:10:00,1684,68.248,,,,,,20.137777777777778
2019-10-16 07:15:00,1685,68.248,,,,,,20.137777777777778
2019-10-16 07:20:00,1686,68.248,,,,,,20.137777777777778
2019-10-16 07:25:00,1687,68.077,,,,,,20.042777777777776
2019-10-16 07:30:00,1688,67.906,,,,,,19.94777777777778
2019-10-16 07:35:00,1689,67.735,,,,,,19.852777777777778
2019-10-16 07:40:00,1690,67.564,,,,,,19.757777777777775
2019-10-16 07:45:00,1691,67.392,,,,,,19.66222222222222
2019-10-16 07:50:00,1692,67.221,,,,,,19.567222222222224
2019-10-16 07:55:00,1693,67.05,,,,,,19.47222222222222
2019-10-16 08:00:00,1694,66.87899999999999,,,,,,19.377222222222215
2019-10-16 08:05:00,1695,66.708,,,,,,19.28222222222222
2019-10-16 08:10:00,1696,66.708,,,,,,19.28222222222222
2019-10-16 08:15:00,1697,66.53699999999999,,,,,,19.187222222222218
2019-10-16 08:20:00,1698,66.366,,,,,,19.09222222222222
2019-10-16 08:25:00,1699,66.366,,,,,,19.09222222222222
2019-10-16 08:30:00,1700,66.193,,,,,,18.99611111111111
2019-10-16 08:35:00,1701,66.193,,,,,,18.99611111111111
2019-10-16 08:40:00,1702,66.02199999999999,,,,,,18.901111111111106
